time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
1595653200,61.1,91,58.5,2.18,4.39,254,258,3.6,0.0184
1595656800,65.3,86,61,1.92,3.85,242,261,3.7,0.0247
1595660400,70.4,77,62.7,1.43,2.62,245,252,3.8,0.0309
1595664000,74.6,61,60.3,1.56,2,230,233,4.4,0.0372
1595667600,77.6,51,58.1,1.61,2.11,210,211,4.9,0.0434
1595671200,80,47,58,1.35,1.77,222,223,4.9,0.0497
1595674800,81.9,47,59.8,2.13,2.83,221,222,6,0.0559
1595678400,83.6,47,61,2.06,2.62,219,220,6.3,0.0622
1595682000,85,45,61.5,2.2,2.91,219,221,6.1,0.0684
1595685600,85.8,44,61.5,2.82,3.76,207,209,6.8,0.0747
1595689200,86,44,61.6,2.69,3.75,228,228,7.1,0.0809
1595692800,86.1,45,61.9,2.37,3.36,242,240,6.4,0.0872
1595696400,85.1,49,63.6,1.5,2.91,233,229,5.4,0.0934
1595700000,82,54,63.9,2.62,4.96,220,222,3.5,0.1197
1595703600,77.3,62,63.5,2.77,6.81,221,220,5.2,0.1661
1595707200,75.7,64,62.7,2.72,6.8,234,234,5.4,0.2125
1595710800,74,69,63.2,2.33,6,239,246,5,0.2588
1595714400,72.8,73,63.8,2.33,5.88,223,238,4.3,0.3052
1595718000,72,76,64,2.58,6.3,216,228,4.7,0.3516
1595721600,71.7,78,64.3,2.69,6.58,225,234,4.9,0.3979
1595725200,71.8,76,63.9,2.98,7.02,230,237,5.5,0.4443
1595728800,71.5,75,63.3,3.26,7.38,230,237,6.2,0.4907
1595732400,70.9,77,63.3,3.19,7.2,238,243,6.2,0.537
1595736000,70.4,79,63.6,3,7.03,240,246,5.9,0.5834
1595739600,70.8,79,63.9,3.38,7.38,236,243,6.2,0.6074
1595743200,73.8,77,66.1,4.02,7.98,235,240,7.2,0.609
1595746800,76.9,72,67.1,4.25,6.71,243,245,8.7,0.6107
1595750400,80.1,68,68.7,4.66,6.96,247,249,10,0.6123
1595754000,83.2,65,70.3,5.02,7.32,247,248,10.9,0.614
1595757600,86,59,70,5.25,7.62,252,253,11.5,0.6156
1595761200,88.2,53,68.8,5.13,7.31,249,251,11.6,0.6173
1595764800,88.7,49,67.2,5.25,7.65,252,253,11.4,0.5925
1595768400,88.8,50,67.6,5.1,7.43,244,246,12.1,0.5413
1595772000,89.6,49,67.7,4.96,7.29,242,243,12,0.4901
1595775600,89.7,48,67.4,5.01,7.42,241,243,11.5,0.4389
1595779200,89.3,48,67.2,4.77,7.38,237,237,11.3,0.3877
1595782800,88.3,50,67.5,4.05,7.17,230,230,10,0.3365
1595786400,85.3,58,69,3.68,6.65,223,225,8.4,0.3274
1595790000,82.8,61,67.8,3.75,7.76,228,232,7.4,0.3603
1595793600,81.6,62,67.2,3.97,8.35,221,226,7.8,0.3932
1595797200,80.4,65,67.6,4.44,8.88,211,216,8.7,0.4261
1595800800,80.3,66,67.9,5.25,9.97,220,224,10.3,0.459
1595804400,80.6,64,67.3,5.89,10.64,230,233,11.8,0.4919
1595808000,79.4,69,68.1,5.39,9.81,239,240,11.9,0.5248
1595811600,78.1,76,69.9,5.69,10.03,252,253,11.5,0.5577
1595815200,76.6,84,71.3,5.17,9.08,255,259,11.5,0.5906
1595818800,75.4,88,71.7,4.95,8.57,256,259,10.3,0.6235
1595822400,75,89,71.6,5.41,9.11,266,267,10.7,0.6564
1595826000,74.2,91,71.5,5.2,8.52,272,274,10.7,0.6463
1595829600,74.8,93,72.6,5.6,8.61,272,272,10.1,0.5933
1595833200,76.4,89,72.8,4.8,7.3,268,268,11.1,0.5403
1595836800,78,84,72.8,4.5,6.6,270,270,9.7,0.4873
1595840400,78.7,81,72.2,4.4,6.5,271,272,9.5,0.4344
1595844000,80.3,74,71.3,4.32,6.41,265,266,9.3,0.3814
1595847600,81,70,70.3,4.47,6.58,260,261,9.4,0.3284
1595851200,81.3,68,69.9,4.18,6.31,253,255,9.5,0.2823
1595854800,81.9,66,69.6,4.56,6.84,255,255,9.6,0.2433
1595858400,82.3,65,69.5,4.73,7.14,264,264,11.3,0.2042
1595862000,78.4,75,69.9,3.8,6.51,270,266,11.5,0.1652
1595865600,78.9,77,70.8,2.41,4.5,275,271,7.3,0.1261
1595869200,77.3,79,70.5,3.2,5.69,284,288,9,0.087
1595872800,77.1,62,63,3.58,6.13,297,298,6.2,0.0902
1595876400,73.7,64,60.8,2.68,6.18,297,299,6.9,0.1356
1595880000,71.6,67,60.2,2.97,6.75,290,295,5.5,0.1809
1595883600,70.2,69,59.5,2.82,6.83,297,302,5.5,0.2263
1595887200,68.5,71,58.6,2.31,5.95,288,297,5.3,0.2717
1595890800,67.3,73,58.2,2.47,6.22,284,296,4.4,0.317
1595894400,66.6,77,59.1,2.33,5.77,280,296,4.4,0.3624
1595898000,65.9,81,60,2.3,5.55,268,284,4,0.4078
1595901600,65.4,83,60.2,2.53,5.82,261,275,4.4,0.4531
1595905200,64.8,82,59.1,2.82,6.33,253,265,5.1,0.4985
1595908800,64.1,77,56.9,2.92,6.59,248,260,5.3,0.5439
1595912400,64.3,76,56.4,3.01,6.57,249,257,5.7,0.5632
1595916000,68,73,59.1,3.13,6.15,253,263,6.1,0.5565
1595919600,71.2,69,60.3,3.41,5.2,267,269,7.4,0.5497
1595923200,74.6,63,61.3,3.2,4.6,270,270,7.7,0.543
1595926800,77.6,52,58.5,3.4,4.8,268,269,7.9,0.5362
1595930400,79.1,44,55.6,4.4,6.2,269,269,9.8,0.5295
1595934000,79.3,42,54.5,4.8,6.8,269,269,10.4,0.5227
1595937600,79.4,41,53.9,4.54,6.55,262,263,10.5,0.5114
1595941200,80.8,38,52.9,5.17,7.59,255,257,10.7,0.4955
1595944800,80.8,40,54.3,5.24,7.79,257,257,12.1,0.4797
1595948400,82.2,36,52.5,4.85,7.5,256,257,11.1,0.4638
1595952000,82.3,35,51.9,4.98,8.01,260,261,11.3,0.4479
1595955600,81,38,53.1,3.31,6.3,267,269,10.4,0.432
1595959200,78.6,40,52.3,4.13,7.14,263,264,6.9,0.4135
1595962800,74.7,45,51.8,3.42,7.61,255,260,7.8,0.3924
1595966400,71.3,54,53.8,2.42,6.3,240,250,6.7,0.3712
1595970000,70.3,57,54.4,2.73,6.87,242,249,5,0.3501
1595973600,70.8,58,55.5,3.38,7.79,251,257,6,0.3289
1595977200,66.6,86,62.2,2.32,5.41,263,266,8.8,0.3078
1595980800,66.4,91,63.7,0.63,2.05,162,227,5.2,0.2867
1595984400,66.1,92,63.8,1.68,3.7,253,268,3.4,0.2655
1595988000,66.1,93,63.9,1.92,3.86,219,249,3.3,0.2444
1595991600,65.7,95,64.4,2.25,4.68,238,254,4.2,0.2233
1595995200,65.5,98,64.9,2.28,4.9,247,258,4.2,0.2021
1595998800,66.3,98,65.7,2.82,5.24,247,257,4.9,0.1802
1596002400,66.6,94,64.8,3.32,5.01,263,267,6.8,0.1574
1596006000,69.4,86,65.2,3.41,4.92,273,275,7.8,0.1346
1596009600,72.1,77,64.4,2.89,4.03,284,284,7.3,0.1119
1596013200,74.7,68,63.6,2.1,2.92,273,276,6.8,0.0891
1596016800,77.1,63,63.3,2.12,2.93,278,278,7.7,0.0663
1596020400,79.1,54,61.3,3.11,4.22,274,275,7.8,0.0436
1596024000,78.9,51,59.5,2.82,3.96,287,286,7.8,0.0298
1596027600,80.4,44,56.4,2.57,3.49,283,283,7,0.0252
1596031200,80.5,42,55.5,3.16,4.41,305,303,7.3,0.0205
1596034800,76.4,57,59.9,2.43,3.31,9,5,7.3,0.0158
1596038400,76.2,61,61.9,0.78,1.13,320,315,5.9,0.0111
1596042000,75.6,59,60.5,2.24,3.28,350,348,6.9,0.0064
1596045600,74.5,67,62.8,1.24,1.39,76,69,5.7,0.0053
1596049200,70.2,86,65.7,2.01,3.4,84,88,3.3,0.0076
1596052800,67.6,96,66.5,2.36,4.05,126,123,4.5,0.01
1596056400,66.8,98,66.3,1.49,3.08,110,126,4.3,0.0124
1596060000,66.3,100,66.2,1.57,2.21,63,95,2.5,0.0148
1596063600,65.7,100,65.7,2.25,4.5,32,37,3.9,0.0171
1596067200,65.4,99,65.1,1.72,4.05,36,33,4,0.0195
1596070800,64.4,98,63.8,1.46,3.89,16,26,2.9,0.0219
1596074400,62.8,97,61.9,1.71,2.92,353,22,2.4,0.0243
1596078000,62.3,97,61.4,1.12,3.01,333,6,2.3,0.0267
1596081600,62,97,61.1,1.75,4.08,329,349,2.7,0.029
1596085200,62.4,97,61.6,2.15,4.57,338,350,3.6,0.0314
1596088800,65.2,90,62,1.88,3.83,335,340,4.1,0.0338
1596092400,68.2,74,59.5,2.55,3.69,349,347,5.9,0.0362
1596096000,70.6,65,58.2,2.25,3.1,339,339,6.1,0.0386
1596099600,72.6,59,57.7,2.08,2.88,325,326,6,0.0409
1596103200,74.7,54,56.9,2.4,3.11,315,318,6.5,0.0433
1596106800,76.3,50,56.4,2.64,3.41,307,310,6.9,0.0457
1596110400,77,47,55.5,2.02,2.69,327,329,6.9,0.0546
1596114000,77.1,45,54,2.32,3.13,353,353,6.3,0.0699
1596117600,76.9,47,55.3,2.8,3.71,358,357,7.1,0.0853
1596121200,76.3,51,57,3.3,4.4,2,360,7.9,0.1007
1596124800,74.1,57,57.9,3.93,5.55,15,14,8.7,0.116
1596128400,71.7,62,58.2,3.96,5.82,16,16,9.1,0.1314
1596132000,71.1,65,58.8,2.26,3.47,13,12,8.4,0.1442
1596135600,66.9,80,60.4,1.97,3.76,30,25,4.1,0.1545
1596139200,64.6,89,61.3,2.06,4.07,29,25,3.5,0.1648
1596142800,63.3,93,61.3,2.15,4.43,22,25,3.5,0.1751
1596146400,62.3,93,60.3,2.45,5.2,12,23,4.2,0.1853
1596150000,61.7,93,59.6,2.41,5.44,5,17,4.2,0.1956
1596153600,61.4,93,59.2,2.3,5.44,2,17,4.1,0.2059
1596157200,61.3,93,59.3,2.3,5.29,360,15,3.9,0.2162
1596160800,61.2,94,59.5,2.3,5.26,360,14,3.8,0.2265
1596164400,61.1,95,59.7,2.41,5.47,355,9,4.1,0.2368
1596168000,61.1,96,59.9,2.5,5.59,358,10,4.3,0.247
1596171600,61.8,96,60.6,2.5,5.46,360,14,4.4,0.242
1596175200,65.8,88,62.2,2.04,4.12,349,6,4.4,0.2216
1596178800,69.1,80,62.7,2.11,3,355,358,5.2,0.2012
1596182400,72.1,70,61.7,2.42,3.34,7,9,6,0.1808
1596186000,74,61,59.6,2.86,3.94,25,24,7,0.1604
1596189600,75.3,56,58.3,2.83,3.94,32,30,7.2,0.14
1596193200,76.2,54,58.3,2.98,4.06,40,38,7.4,0.1196
1596196800,76.5,53,58.2,3.12,4.2,40,38,7.7,0.1253
1596200400,76.7,52,58,3.33,4.48,41,39,8,0.157
1596204000,76.3,54,58.2,3.54,4.89,43,41,8.4,0.1888
1596207600,75.7,55,58.2,3.52,4.88,35,35,8.5,0.2206
1596211200,74.7,57,58.7,3.42,4.94,38,36,8.2,0.2523
1596214800,72.9,63,59.7,3.38,4.91,34,33,7.9,0.2841
1596218400,71.1,72,61.7,2.88,4.75,20,22,7.2,0.2961
1596222000,67.2,82,61.4,2.57,5.5,13,19,5.5,0.2884
1596225600,65.6,86,61.5,2.89,6.09,14,23,5.1,0.2807
1596229200,64.7,89,61.3,2.66,5.91,20,28,5.2,0.273
1596232800,64.4,90,61.2,2.33,5.33,31,40,4.6,0.2652
1596236400,64.4,90,61.2,2.46,5.52,27,44,4.1,0.2575
1596240000,64.3,90,61.4,2.59,5.74,28,41,4.5,0.2498
1596243600,64.4,92,62,2.78,6.01,38,47,4.8,0.242
1596247200,64.4,94,62.6,2.98,6.23,40,48,5.3,0.2343
1596250800,64.3,95,62.7,2.97,6.18,42,51,5.3,0.2266
1596254400,64.1,95,62.6,2.69,5.91,48,56,5.3,0.2189
1596258000,64.7,94,62.9,2.72,5.55,54,64,4.9,0.2066
1596261600,68.1,86,63.8,2.31,4.47,72,80,5.2,0.1899
1596265200,71,76,63.2,2,2.91,90,94,4.9,0.1731
1596268800,74.5,66,62.6,2.02,2.77,99,103,5.3,0.1564
1596272400,77.1,58,61,2.28,3.16,105,108,6.1,0.1397
1596276000,78.7,52,59.3,2.62,3.51,108,110,6.7,0.1229
1596279600,79.8,48,58.2,2.94,3.98,100,102,7.3,0.1062
1596283200,80.3,45,57.2,3.31,4.53,95,96,8,0.1137
1596286800,78.9,48,57.6,3.1,4.3,90,89,8.1,0.1454
1596290400,77.5,54,59.6,2.71,3.82,86,84,7.1,0.1771
1596294000,76.4,59,60.9,2.82,4.12,63,61,6.1,0.2088
1596297600,74.9,66,62.8,3.08,5.02,36,35,6.3,0.2405
1596301200,73,71,63.2,3.11,5.95,42,42,6.5,0.2723
1596304800,72.9,75,64.6,2.16,4.16,34,35,6.2,0.2885
1596308400,69.8,86,65.3,1.81,3,6,37,3.7,0.2893
1596312000,70,82,64.3,1.94,4.72,12,32,3.7,0.29
1596315600,69.2,85,64.4,2.05,4.78,43,53,3.5,0.2908
1596319200,69.7,86,65.2,1.7,3.98,50,65,3.7,0.2916
1596322800,69.1,89,65.9,1.49,3.71,70,93,3,0.2923
1596326400,69.3,90,66.2,2.2,5.15,87,98,3.5,0.2931
1596330000,69.5,90,66.4,2.72,5.66,73,82,5,0.2939
1596333600,68.8,94,67.1,3.04,5.98,63,69,5.8,0.2946
1596337200,68,96,66.9,2.69,5.22,48,58,6.9,0.2954
1596340800,67.3,97,66.4,3.07,5.97,19,31,6,0.2962
1596344400,67.1,97,66.2,3.96,7.37,10,21,7.9,0.321
1596348000,67.9,95,66.3,4.05,7.29,20,25,7.8,0.37
1596351600,67.5,95,66,4.75,8.51,15,20,10.2,0.4189
1596355200,67.5,95,66.1,3.8,6.75,358,7,9.3,0.4678
1596358800,68.1,96,66.9,4.81,8.08,343,352,9.7,0.5167
1596362400,67.9,95,66.5,5.38,9.51,342,348,10.3,0.5657
1596366000,67.4,95,65.9,5.85,10.28,340,347,11.3,0.6146
1596369600,68,93,66,5.19,8.77,335,339,11,0.5895
1596373200,67.6,90,64.6,5.14,9.28,333,338,10.3,0.4902
1596376800,66.6,94,64.8,5.22,9.49,324,327,9.9,0.391
1596380400,66.1,92,63.6,5.17,8.77,313,317,10.5,0.2918
1596384000,65.4,92,63,4.27,7.65,303,312,10.1,0.1926
1596387600,65.4,92,63.1,3.47,6.37,303,314,8.3,0.0934
1596391200,67.2,92,64.9,2.56,5.02,291,305,6.6,0.0454
1596394800,66.4,94,64.6,2.14,4.3,281,301,5,0.0486
1596398400,65.6,96,64.4,2.1,4.35,270,293,3.8,0.0518
1596402000,65.1,96,63.8,2.1,4.56,267,285,4.1,0.055
1596405600,64.5,96,63.4,1.61,3.96,277,291,3.9,0.0582
1596409200,63.5,98,62.8,1.39,3.27,330,337,2.9,0.0614
1596412800,63,99,62.7,1.2,3.44,355,8,2.1,0.0646
1596416400,62.3,99,62,1.66,2.8,33,35,2.4,0.0678
1596420000,62.7,100,62.7,1.42,3.5,51,53,2.3,0.071
1596423600,63.2,100,63.1,2.14,4.5,53,53,4,0.0742
1596427200,62.7,100,62.7,1.71,4.09,69,68,5.6,0.0775
1596430800,63.3,98,62.7,1.99,3.76,72,73,5.3,0.1015
1596434400,64.5,98,63.7,0.78,1.73,140,100,4.4,0.1463
1596438000,64.5,96,63.5,1.78,2.48,38,47,3.6,0.1911
1596441600,67.2,87,63.2,1.66,2.19,115,114,7.1,0.2359
1596445200,68.2,86,63.8,2.5,3.42,143,142,7.1,0.2808
1596448800,69.9,83,64.5,1.22,1.58,125,125,6.9,0.3256
1596452400,71.5,79,64.6,1.61,2.15,120,118,6.1,0.3704
1596456000,69,86,64.5,1.99,2.72,72,73,6,0.418
1596459600,68.1,89,64.8,3.61,5.16,44,46,8,0.4683
1596463200,67.9,90,64.7,3.45,5.19,22,25,8,0.5186
1596466800,65.7,90,62.7,5.07,7.96,22,25,10.6,0.5689
1596470400,65.1,89,61.8,4.47,7.2,27,27,10.4,0.6192
1596474000,64.5,86,60.2,4.52,7.06,18,21,9.2,0.6695
1596477600,64.2,83,59.1,4.46,7.21,20,19,9.2,0.675
1596481200,61.8,86,57.4,4.18,7.5,11,13,8.9,0.6357
1596484800,61,84,56.2,3.93,7.55,7,11,8.3,0.5964
1596488400,60.7,83,55.6,3.61,6.99,3,9,7.8,0.5571
1596492000,60.8,84,55.9,3.2,6.28,360,9,7.2,0.5178
1596495600,61,84,56.3,3.3,6.3,360,10,6.6,0.4784
1596499200,61.1,87,57.1,3.13,6.11,353,4,6.6,0.4391
1596502800,61.1,89,58,2.94,5.8,342,359,6.1,0.3998
1596506400,61,93,59,2.82,5.81,343,4,5.7,0.3605
1596510000,61.4,93,59.4,2.77,5.62,347,5,5.4,0.3212
1596513600,61,94,59.3,2.86,5.8,348,360,5.5,0.2818
1596517200,60.7,94,59.1,3.1,5.95,339,352,6,0.2827
1596520800,63.4,90,60.4,2.59,4.69,332,349,8,0.3238
1596524400,64.9,85,60.3,3.41,5.04,5,7,7.3,0.3649
1596528000,66.3,81,60.5,3.21,4.63,4,6,7.4,0.4059
1596531600,67.2,82,61.4,3.51,5.12,5,6,8,0.447
1596535200,65.6,84,60.7,3.16,4.69,11,11,8.1,0.4881
1596538800,64.9,82,59.4,4.54,6.6,14,14,9.6,0.5292
1596542400,66.1,84,60.9,4.41,6.53,4,5,9.7,0.5376
1596546000,66.3,76,58.5,5.22,7.72,4,4,11.4,0.5134
1596549600,66.1,74,57.7,5.61,8.32,3,3,12,0.4891
1596553200,66.3,73,57.2,4.8,7.1,1,2,11.9,0.4649
1596556800,64.4,75,56.4,4.23,6.43,353,355,10.4,0.4407
1596560400,63.4,76,55.7,3.92,6.01,354,356,8.9,0.4165
1596564000,63.6,74,55.2,3.48,6.02,342,345,8,0.4023
1596567600,61,80,54.9,2.86,5.88,335,342,6.6,0.3982
1596571200,60,83,54.6,2.8,5.78,325,337,5.5,0.3941
1596574800,59.2,84,54.4,2.19,4.96,313,332,5.3,0.3901
1596578400,58.1,87,54.2,2.24,4.76,297,321,3.9,0.386
1596582000,56.8,89,53.7,2.15,4.67,292,317,3.8,0.3819
1596585600,56,91,53.3,2.14,4.33,281,310,3.5,0.3778
1596589200,55.8,91,53.3,2.2,4.46,270,286,3.7,0.3737
1596592800,55.5,93,53.4,2.47,5.3,256,270,4.2,0.3696
1596596400,54.7,96,53.5,2.44,5.2,251,269,4.3,0.3655
1596600000,54.8,96,53.7,2.65,5.72,259,275,4.7,0.3614
1596603600,55.5,96,54.4,2.94,5.91,260,274,5.3,0.3501
1596607200,58.1,91,55.4,3.51,6,267,272,6.3,0.3315
1596610800,60.5,80,54.3,4.14,6.2,278,280,8.8,0.3128
1596614400,62.7,68,51.9,5.26,7.63,291,292,11.2,0.2942
1596618000,64.8,58,49.8,5.9,8.54,296,296,12.7,0.2756
1596621600,66.7,53,49.1,5.92,8.45,292,291,13.2,0.257
1596625200,67.8,50,48.7,5.85,8.48,290,289,12.9,0.2384
1596628800,66.7,55,50.1,4.62,6.74,292,291,12.8,0.2101
1596632400,68.6,53,50.8,4.74,6.66,277,278,10.7,0.1721
1596636000,69.1,52,50.7,3.81,5.41,273,274,10.3,0.1341
1596639600,70.5,47,49.1,3.91,5.5,273,272,8.5,0.0962
1596643200,70.9,45,48.5,2.94,4.41,288,283,8.5,0.0582
1596646800,70,48,49.5,1.97,3.72,294,294,6.4,0.0202
1596650400,66.7,55,50.2,2.64,5.1,299,298,4.2,0.0012
1596654000,62.7,64,50.2,1.8,4.96,289,289,4.5,0.0012
1596657600,61.4,65,49.4,1.93,4.6,249,269,3,0.0011
1596661200,60.3,66,48.8,2.33,4.96,245,261,3.9,0.0011
1596664800,59.3,68,48.8,2.52,5.46,277,284,4,0.001
1596668400,58.4,71,49.2,2.55,5.37,281,294,4,0.001
1596672000,56.8,78,50.1,1.75,4.6,283,304,3.8,9.00E-04
1596675600,55.1,85,50.6,1.84,3.68,283,315,2.6,9.00E-04
1596679200,54.3,88,50.7,1.71,2.98,277,320,2.6,8.00E-04
1596682800,53.8,89,50.7,1.63,2.72,281,324,2.4,8.00E-04
1596686400,54.2,89,51,1.3,2.48,274,317,2.4,7.00E-04
1596690000,54,91,51.5,2.11,2.87,275,299,3.6,7.00E-04
1596693600,58,85,53.4,1.9,2.41,288,312,3.5,6.00E-04
1596697200,64.1,74,55.7,0.89,1.92,297,309,3.6,5.00E-04
1596700800,68.6,60,54.4,0.45,0.63,333,342,3.1,5.00E-04
1596704400,71.2,49,51,0.76,0.98,23,24,3.5,4.00E-04
1596708000,73,45,50.6,0.99,1.27,45,45,4.1,4.00E-04
1596711600,74.6,42,50.1,1.79,2.24,63,63,5.4,3.00E-04
1596715200,74.8,42,50.2,2.47,3.18,76,77,6.4,3.00E-04
1596718800,74.6,45,51.9,3.31,4.32,93,95,7.9,3.00E-04
1596722400,74.1,44,50.8,3.52,4.88,105,105,8.5,3.00E-04
1596726000,73.8,44,50.3,2.61,3.72,94,96,8.2,4.00E-04
1596729600,73.5,44,50.4,2.2,3.11,90,94,6.2,4.00E-04
1596733200,72,47,50.8,2.25,3.83,122,123,5.3,4.00E-04
1596736800,69,60,54.5,1.84,3.61,131,138,4.7,4.00E-04
1596740400,64,75,55.9,1.94,3.04,125,136,2.9,4.00E-04
1596744000,66.3,60,51.9,1.44,2,124,143,2.7,4.00E-04
1596747600,65.4,59,51,0.94,1.25,58,151,1.8,4.00E-04
1596751200,65.2,58,50.2,0.4,0.45,360,153,1.3,4.00E-04
1596754800,59.7,77,52.4,1.14,0.99,322,315,1.6,5.00E-04
1596758400,59.7,75,51.7,1.35,2,318,323,2.1,5.00E-04
1596762000,59.1,76,51.5,1.84,1.77,331,344,2.7,5.00E-04
1596765600,61.3,69,50.9,1.06,1.43,319,12,2.4,5.00E-04
1596769200,58.4,77,51.1,1,1.3,270,360,1.4,5.00E-04
1596772800,55.5,85,51.1,1.71,1.96,277,345,2.3,5.00E-04
1596776400,57.3,80,51.3,1.71,2.16,291,347,2.4,5.00E-04
1596780000,59.2,81,53.3,1.36,1.02,253,281,2.3,6.00E-04
1596783600,65.4,67,54.2,0.7,1,270,270,2.6,6.00E-04
1596787200,70.6,52,52.1,0.22,0.36,243,236,2.6,6.00E-04
1596790800,73.5,47,52.2,0.22,0.32,153,162,2.8,6.00E-04
1596794400,75.5,46,53,0.22,0.36,63,56,3,6.00E-04
1596798000,77.1,44,53.4,0.41,0.54,76,68,3.4,6.00E-04
1596801600,78.5,41,52.8,1.26,1.46,72,74,4.4,0.0043
1596805200,78.9,42,53.7,2.35,2.96,78,78,6.2,0.0116
1596808800,77.4,47,55.8,3.01,3.91,94,93,7.2,0.019
1596812400,76.2,48,55.1,3.32,4.59,111,110,7.8,0.0263
1596816000,74.6,46,52.8,3.45,4.89,120,121,8,0.0336
1596819600,73.5,50,53.7,2.02,3.31,81,87,7.4,0.041
1596823200,71.8,77,64.1,0.67,0.58,27,31,4.3,0.0483
1596826800,67.7,78,60.7,1.43,1.26,102,108,1.5,0.0556
1596830400,66.5,76,58.7,1.49,2.72,138,144,2.7,0.063
1596834000,63.6,84,58.8,1.77,2.25,137,148,2.7,0.0703
1596837600,63.2,83,58,1.49,2.56,138,141,2.5,0.0776
1596841200,61.6,87,57.6,1.52,2.61,157,148,2.3,0.085
1596844800,60.9,88,57.4,1.65,3.04,194,171,2.5,0.0923
1596848400,59.5,89,56.4,1.89,3.48,212,198,3,0.0996
1596852000,58.6,91,56,1.62,3.49,202,207,2.9,0.107
1596855600,58.3,92,56,1.77,3.64,196,212,2.7,0.1143
1596859200,58,92,55.6,2.39,3.89,213,222,3.6,0.1216
1596862800,57.9,91,55.3,2.33,4.32,205,222,3.8,0.1188
1596866400,62.7,81,56.9,2.25,4.53,238,248,3.9,0.1058
1596870000,67.8,72,58.5,1.5,3,233,240,4,0.0927
1596873600,72.6,62,58.9,1.8,2.56,236,239,4.7,0.0797
1596877200,76,51,56.5,2.51,3.49,241,243,6.2,0.0667
1596880800,78,45,55,3,4.12,240,241,7.4,0.0536
1596884400,79.2,43,54.7,3.08,4.1,234,236,7.7,0.0406
1596888000,80.4,41,54.6,3.24,4.33,214,214,7.8,0.0632
1596891600,81.5,40,54.6,3.5,4.75,211,210,8.3,0.1215
1596895200,82.2,38,54.3,3.86,5.39,211,211,8.7,0.1798
1596898800,82.3,38,54.4,3.91,5.56,220,218,9,0.238
1596902400,81.8,40,55.2,3.4,5.25,223,220,8.6,0.2963
1596906000,80.2,46,57.4,2.34,4.64,220,217,7.4,0.3546
1596909600,76.3,54,58.4,3.26,6.22,207,206,5,0.3961
1596913200,72.2,63,58.7,2.69,6.29,228,226,5.7,0.4207
1596916800,70.9,65,58.8,2.98,7.21,220,226,5.6,0.4454
1596920400,71.3,64,58.7,3.64,7.93,217,222,6.8,0.4701
1596924000,70.8,66,58.8,3.8,8.17,215,220,7.5,0.4947
1596927600,70.5,67,58.9,4.12,8.56,219,225,8.1,0.5194
1596931200,70.7,67,59,4.04,8.35,222,226,8.3,0.544
1596934800,70.2,69,59.6,3.55,7.6,230,235,7.8,0.5687
1596938400,70.7,70,60.5,4.24,8.3,236,239,8.4,0.5934
1596942000,70,74,61.2,3.89,7.87,241,244,8.4,0.618
1596945600,69.9,76,62.1,3.49,7.34,246,250,7.6,0.6427
1596949200,68.6,86,64.2,3.67,7.02,241,250,6.7,0.6111
1596952800,72.2,80,65.8,3.96,7.14,260,264,8,0.5232
1596956400,71.9,85,67.2,4.24,6.92,285,281,7.6,0.4354
1596960000,72.6,89,69,3.01,5.1,264,268,8.3,0.3475
1596963600,73.5,87,69.3,4.51,6.77,257,257,9.5,0.2596
1596967200,77.3,80,70.7,4.25,6.13,240,242,9,0.1718
1596970800,82.5,66,70,4.12,5.77,247,244,9.4,0.0839
1596974400,85.2,60,69.5,4.14,5.7,250,248,9.2,0.0474
1596978000,86.1,57,69.2,4.48,6.36,246,246,9.9,0.0621
1596981600,86.5,55,68.2,4.11,6.04,252,251,10.6,0.0768
1596985200,86.5,53,67.6,3.57,5.3,259,259,10,0.0916
1596988800,85.6,54,67.1,2.84,4.55,260,261,7.7,0.1063
1596992400,85.5,57,68.3,1.66,3.32,245,249,6.1,0.1211
1596996000,81.4,64,68.2,1.93,3.68,201,225,3.7,0.1557
1596999600,77.2,72,67.4,2.38,5,202,217,4.1,0.2103
1597003200,76.5,73,67.3,2.64,6.33,209,219,4.7,0.2649
1597006800,75.8,75,67.3,3.08,6.98,234,232,5.3,0.3195
1597010400,73.2,85,68.4,3.26,6.77,252,254,7.8,0.3741
1597014000,72,90,68.9,2.88,6.18,214,219,7.2,0.4288
1597017600,71.9,89,68.4,3.31,7.24,205,213,6,0.4834
1597021200,72.2,88,68.5,3.58,7.79,210,213,6.4,0.538
1597024800,72.1,87,68.1,3.4,7.37,223,228,6.6,0.5926
1597028400,71.7,87,67.8,3.54,7.54,227,231,6.4,0.6472
1597032000,71.5,87,67.5,3.54,7.39,225,230,6.6,0.7018
1597035600,71.3,88,67.5,3.34,7.07,219,226,6.6,0.7064
1597039200,73.9,82,68.1,3.54,6.84,227,232,6.5,0.661
1597042800,76.2,79,69,3.38,5.87,236,240,7,0.6157
1597046400,78.8,74,69.7,2.73,4.02,242,243,7,0.5703
1597050000,81.6,70,70.8,2.72,3.69,234,237,6.7,0.525
1597053600,83.4,67,71.4,2.83,3.83,212,213,7.8,0.4796
1597057200,85.4,64,71.9,3.62,4.88,204,206,9,0.4342
1597060800,86.1,61,71,4.55,6.36,199,199,10.3,0.4133
1597064400,87,55,68.8,5,7.12,200,200,10.9,0.4169
