,Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC.F,copper.F,WIT.oil,DAX.F,DJI.F,EUR,FTSE.F,gold.F,HSI.F,KOSPI.F,NASDAQ.F,GAS.F,Nikkei.F,NZD,silver.F,RUSSELL.F,S.P.F,CHF,Dollar.index.F,Dollar.index,wheat.F,XAG,XAU
1549,16857,16639.9707,-7.880796105,-0.003432794,0.012878311,0.003238294,-0.011364221,1.51281489,6.256575815,1.360762253,3.54912162,16453.9815,16376.0074,16557.02015,17057.93058,0.25,0.32,0.46,1.23,1.76,0.007961783,-0.007686084,3.88,5.32,0.002653358,0.009072158,-0.011603299,0.000276002,0.001550248,0.000144026,0.005815943,-0.005640139,0.009296668,-0.015355068,0.006701571,-0.003170369,0.015563235,0.01383718,0.019484511,-0.001870114,0.025168441,0.001804814,0.009471916,0.005428661,-0.000570397,1.51,1.44,1.3,0.07,0.21,1.44,3.56,4.86,5,5.07,0.02173913,0.111111111,0.060344828,-1.45,-0.54,1.55,2.57,-0.88,2.13,-0.43,-0.81,1.47,-1.49,1.66,0.15,-0.34,4.68,0.81,-1.4,-3.14,0.5,-0.4,0.66,0.91,0.88,-0.22,-2.97,-0.98
1550,16860,16516.5,-0.337904845,-0.007420127,-0.003432794,0.012878311,0.003238294,-0.626690848,3.397180398,1.922436624,0.304860331,16465.3485,16389.38765,16555.43112,17052.54322,0.22,0.33,0.49,1.22,1.74,0.034439179,0.006848757,3.84,5.29,-0.007485064,0.004791528,0.0002215,0.001057714,-0.002270168,-0.004880788,-0.008843571,-0.005388542,-0.02155026,-0.008187096,-0.023923487,-0.019571841,0.0090345,0.000180462,-0.001881515,-0.008120977,-0.013025137,-0.007084246,-0.028632073,-0.00316245,-0.006264146,1.52,1.41,1.25,0.11,0.27,1.45,3.55,4.8,4.96,5.07,0.042553192,-0.025,-0.008130081,0.17,2.48,0.9,0.47,2.96,-0.65,-0.63,-0.56,-0.35,1.16,-0.87,-0.25,-0.68,-4.47,-2.03,-0.57,0.92,-0.15,-0.68,0.17,0.05,0.06,0.17,1.22,1.27
1552,16862,16899.32031,-0.39384454,0.002030244,0.02110496,-0.007420127,-0.003432794,2.513377764,2.70751693,5.525911315,4.616822518,16603.71667,16478.94203,16580.58387,17049.17187,0.27,0.35,0.47,1.34,1.84,0.00523408,0.002183583,3.9,5.34,0.002583293,0.013341635,-0.008155185,-0.000290342,0.002188411,0.002020662,0.010040194,-0.001678791,0.009459409,0.007036877,0.017446613,0.017470448,0.004095972,-0.000942613,0.006119068,0.004094308,0.030711349,0.002946909,0.042628519,0.010602333,0.006815049,1.57,1.49,1.37,0.08,0.2,1.44,3.5,4.87,4.99,5.07,-0.04,0,0.022900763,1.66,0.33,0.41,1.68,0.76,0.63,0.11,0.01,-0.05,0.88,2.92,1.85,-0.2,-3.67,3.98,0.69,1.83,0.92,0.28,-0.07,-0.14,-0.14,0.9,0.74,0.65
1553,16863,16943.90039,-23.91674999,0.002637981,0.002030244,0.02110496,-0.007420127,1.476954295,3.231930883,6.46671037,3.717040259,16665.56825,16523.22378,16594.83158,17048.12439,0.25,0.27,0.45,1.33,1.83,-0.000289268,0.008917043,3.89,5.3,0.008378724,-0.00407265,0.000148954,-0.000168142,0.007444169,-0.004688013,0.001325348,-0.003643488,0.003346737,-0.011331501,0.004034698,-0.003627509,-0.001991023,-0.002700476,-0.002526455,0.003498741,-0.003085985,0.000850445,0.003536238,0.009740355,0.007154179,1.58,1.56,1.38,0.02,0.2,1.41,3.47,4.85,5.03,5.05,-0.041666667,0,-0.007462687,0.78,0.38,-0.2,1.19,-0.26,-0.43,0.3,0.82,-0.21,1.31,-0.15,0.19,-0.21,-2.32,1.49,0.7,0.85,0.93,0.35,-0.43,-0.63,-0.63,2,1.94,1.89
1554,16864,17006.76953,-1.106308661,0.003710429,0.002637981,0.002030244,0.02110496,2.204323761,3.750485989,8.598814764,3.59508162,16727.60485,16569.27576,16610.98601,17047.7129,0.25,0.28,0.46,1.38,1.88,0.0390625,0.021795641,3.92,5.31,0.006676401,0.001797851,-0.001712711,-0.002981196,0.014876867,-0.004069291,0.007941761,-0.001406489,0.001501001,-0.006112684,0.006831445,-0.001334964,0.009180096,0.011238872,0.007408798,0.003305892,0.01178128,0.002039355,0.005031515,0.005464435,0.006100183,1.63,1.6,1.42,0.03,0.21,1.39,3.43,4.85,5.03,5.06,0.02173913,0.035294118,0.037593985,1.25,4.45,0.92,3.04,3.91,0.87,0.28,0.43,1.19,0.99,1.2,0.08,0.05,1.65,0.06,1.4,3.63,0.57,0.23,0.15,-0.27,-0.26,0.49,1.84,-0.34
1555,16867,17073.94922,-0.424008299,0.003950173,0.003710429,0.002637981,0.002030244,3.37510501,2.727262688,6.886943814,5.362425889,16790.57655,16617.3399,16629.14143,17047.97395,0.26,0.32,0.48,1.42,1.91,0.055416319,-0.007514677,3.91,5.3,0.002828229,0.00117008,-0.005669103,-0.003588132,-0.011066877,-0.021455692,-0.005581025,0.002253502,-0.001831807,-0.019219681,-0.000798264,0.02637013,-0.003215459,-0.002742201,-0.004604993,0.000885014,-0.000841491,-0.001859229,0.008069565,0.011294603,0.00379,1.65,1.59,1.43,0.06,0.22,1.39,3.39,4.82,4.98,5.04,0.042553192,0.034090909,0.028985507,0.34,5.48,-0.31,0.4,5.51,-0.47,0.48,0.09,-0.23,-0.53,0.21,0.52,-0.52,1.44,-0.29,-0.22,0.08,1.34,0.2,0.14,-0.27,-0.28,0.38,0.84,0.63
1556,16868,16964.09961,0.696837353,-0.006433755,0.003950173,0.003710429,0.002637981,0.587127547,3.23957803,4.739874118,5.846676808,16822.1262,16650.36463,16642.27704,17047.13938,0.27,0.29,0.47,1.34,1.83,-0.032453826,-0.000709835,3.85,5.21,0.003252189,-0.00308426,-0.002775694,0.001338853,-0.008245843,-0.00451311,-0.007593331,-0.004871623,-0.019352686,0.012149775,-0.0203715,-0.021667085,-0.00861493,-0.009219721,-0.008805603,-0.011240109,-0.007348347,-0.012622562,0.001396755,-0.024009522,-0.013758573,1.56,1.54,1.36,0.02,0.2,1.36,3.38,4.74,4.92,4.94,-0.020408163,-0.032967033,-0.056338028,-0.39,-2.91,-0.86,-2.68,-3.69,-0.84,-0.45,-0.03,-0.84,1.24,-0.95,-0.62,-0.69,1.3,-0.88,-0.82,-1.53,-2.41,-0.9,0.02,0.13,0.14,0.43,-2.04,-0.5
1557,16869,17000.35938,-0.978512113,0.002137441,-0.006433755,0.003950173,0.003710429,0.597888318,3.126293275,3.321593176,6.156838412,16854.53223,16683.69747,16656.31949,17046.67391,0.27,0.3,0.46,1.39,1.9,0.025906736,-0.016258879,3.89,5.26,-0.003694622,-0.006980917,0.009328218,-0.001859593,0.000890864,-0.001410129,-0.000332668,0.005836895,0.005784281,0.023039651,-0.005300673,-0.002783432,0.004911395,0.003412006,0.003122882,0.005052393,-0.000765572,0.005498182,-0.013383618,0.00457918,0.005704,1.63,1.6,1.44,0.03,0.19,1.37,3.36,4.8,4.96,4.99,-0.020833333,0.022727273,0.037313433,0.63,3.58,0.49,0.5,4.9,0.38,0.21,-0.11,0.46,-0.44,0.2,0.35,0.56,2.34,-1.01,-1.36,-0.19,0.58,0.4,0.17,-0.05,-0.04,0.64,-0.26,-0.65
1558,16870,16995.13086,17.22219007,-0.000307553,0.002137441,-0.006433755,0.003950173,0.302353454,1.783773371,3.544056191,6.788616145,16880.09562,16713.35779,16669.60621,17046.16105,0.27,0.31,0.49,1.45,1.93,0.003987241,0.016126444,3.88,5.23,-0.000113312,0.005263572,-0.01261832,0.001277965,0.000494413,-0.00096516,-0.003660499,0.002807965,-0.008626489,-0.014950814,-0.005738942,-0.002669927,-0.017014406,-0.017831803,-0.023134565,0.000155805,-0.000592103,-0.002614192,-0.020202168,-0.008184448,-0.000678048,1.66,1.62,1.44,0.04,0.22,1.35,3.3,4.74,4.92,4.96,0.063829787,0.033333333,0.043165468,-0.43,-2.48,-1.69,-0.58,-1.18,-2.2,-0.08,1.62,-1.7,1.26,0.09,1.25,-0.22,2.05,1.32,0.23,1.24,-0.99,-0.01,-1.23,-1.13,-1.13,1.76,1.96,1.48
1559,16871,17213.31055,-7.208619423,0.012837776,-0.000307553,0.002137441,-0.006433755,1.214463544,3.445558014,5.010497818,9.917707778,16940.68015,16760.97234,16690.92794,17047.82422,0.27,0.32,0.5,1.49,1.98,0.019592269,-0.001381761,3.86,5.24,0.005686645,-0.00347008,0.006801181,-0.000676611,0.010773985,0.019107924,0.01336002,0.005320142,0.012455195,0.019596561,0.03215836,0.000121708,0.032742179,0.017078802,0.035057298,0.016395501,0.010767372,0.01851289,0.001989788,0.022152529,0.018764756,1.71,1.66,1.48,0.05,0.23,1.38,3.26,4.74,4.92,4.97,0.02,0.043010753,0.027586207,1.5,0.85,3.28,0.99,1.74,3.35,1.12,-0.21,1.58,-2.38,1.14,-0.08,1.58,1.9,0,1.29,0.39,2.23,1.57,-0.13,0.11,0.1,-0.1,-0.77,-1.81
1560,16874,17229.13086,-1.966067771,0.000919074,0.012837776,-0.000307553,0.002137441,0.908879592,4.314660243,3.660929814,7.858417433,16993.12573,16805.55886,16712.03394,17049.62827,0.27,0.34,0.51,1.49,1.97,-0.034017138,-0.017394742,3.82,5.19,0.006456575,0.008133962,-0.007654936,-0.002046595,0.00254249,0.006601025,-0.002307185,-0.000464163,-0.003707466,0.001884266,-0.003794668,0.002676749,0.003071545,0.005667985,0.016186327,-0.001260973,0.01167054,0.000381085,0.017504187,-0.003043564,-0.002961237,1.7,1.63,1.46,0.07,0.24,1.37,3.22,4.68,4.85,4.92,0.019607843,0,0,-0.69,-2.13,0.3,-0.09,-3.43,1.61,0.22,-0.42,0.51,0.33,0.89,-0.1,0.3,-0.16,1.54,-1.17,-0.08,0.32,-0.06,0.38,0.36,0.47,0.58,-0.84,-1.05
1561,16875,17251.5293,-0.845889331,0.001300033,0.000919074,0.012837776,-0.000307553,1.694340959,2.291416449,4.988808486,6.514524705,17040.1082,16848.03224,16733.19062,17051.63724,0.29,0.34,0.51,1.5,1.97,-0.023655914,-0.008650171,3.79,5.16,-0.00681293,0.000457048,0.002803025,0.000724716,0.02009369,0.006365916,0.000330393,0.000928832,0.001353214,0.007899229,0.002004792,0.004975076,-0.007535623,-0.005603618,-0.005646516,-0.001836942,-0.007172394,-0.004549177,0.00170271,-0.016213932,-0.006022265,1.68,1.63,1.46,0.05,0.22,1.37,3.19,4.65,4.82,4.87,0,0.010309278,0.006711409,-0.76,-2,-0.73,-0.27,-2.26,-0.5,0.12,0.03,-0.49,-1.12,-0.58,-0.04,-0.03,1.76,-0.88,-1.09,-1.69,-1.54,-0.15,-0.01,0.16,0.01,-0.31,-0.39,-0.23
1562,16876,17325.75977,9.356032222,0.004302834,0.001300033,0.000919074,0.012837776,1.914079484,2.52341186,5.100212497,5.299250593,17092.04485,16893.5301,16756.42863,17054.36482,0.28,0.31,0.46,1.41,1.94,0.058094714,-0.002840909,3.81,5.16,-0.008804765,-0.006369138,0.006117775,0.002234207,0.013291251,-0.004765866,-0.003632794,-0.00324794,-0.00472978,0.014181713,-0.008803501,0.000603755,-0.00215307,0.005781759,0.004989058,0.005600352,-0.001531405,0.007465163,0.002116352,0.007349945,0.007047447,1.66,1.63,1.48,0.03,0.18,1.35,3.22,4.7,4.85,4.88,-0.096153846,-0.112244898,-0.06,1.27,4.1,-0.22,0.04,5.83,0.44,0.52,1.04,0.55,-0.03,0.03,0.14,0.76,0.92,-0.88,1.85,-0.27,0.68,0.56,-1.03,-0.78,-0.77,-1.36,2.23,2.49
1563,16877,17481.49023,-0.881618795,0.008988377,0.004302834,0.001300033,0.000919074,2.861757165,3.17276324,4.696577798,6.507235638,17162.8531,16949.5263,16784.86242,17058.61483,0.29,0.29,0.46,1.39,1.91,0.045277127,0.030932031,3.79,5.11,0.006984881,-0.003121029,-0.017822375,0.001153048,-0.001604209,-0.02582412,0.026184919,-0.006237836,-0.002885234,0.005703809,0.003835264,0.014842464,-0.004505907,0.004145429,-0.009136153,0.006595236,0.012149027,0.002313201,0.011984999,0.015579185,0.010534379,1.62,1.62,1.45,0,0.17,1.32,3.2,4.65,4.82,4.82,0,0,-0.014184397,1.31,3,-0.44,2.55,4.52,-1.12,0.89,0.84,0.28,1.3,0.84,0.66,0.11,3.64,0.06,1.9,5.31,1.66,0.63,-0.95,-1.17,-1.18,-1.75,1.86,-0.41
1564,16878,17602.30078,277.9319894,0.006910769,0.008988377,0.004302834,0.001300033,2.259822321,3.501730584,5.783243824,7.383548488,17242.75268,17011.6953,16816.91882,17064.02464,0.27,0.29,0.43,1.34,1.88,-0.01742594,-0.011369917,3.77,5.05,0.015636432,-0.012434378,-0.010064044,-0.007217445,0.001134168,-0.013155986,-0.001291957,0.007120124,0.029446809,-0.021405013,0.016287975,0.001189049,0.004415961,-0.00185451,0.00592382,0.004405644,0.008184835,0.004326641,0.017322128,0.009548723,0.003241217,1.61,1.59,1.45,0.02,0.16,1.28,3.17,4.62,4.76,4.78,-0.063829787,-0.034482759,-0.035971223,-0.61,-0.82,0.38,-0.39,-1.89,0.3,0.41,-0.43,0.78,-0.85,0.59,0.06,0.54,-1.5,-1.84,-0.82,-1.35,0.63,0.51,0.26,0.34,0.35,0.22,-0.69,-0.21
1565,16881,17623.86914,-0.994989498,0.001225315,0.006910769,0.008988377,0.004302834,2.291109663,3.220812683,6.704623504,6.035915394,17312.04658,17069.99757,16848.56393,17069.59523,0.25,0.31,0.45,1.38,1.92,0.011147707,-0.005750339,3.83,5.07,-0.000694844,0.000853184,0.004775108,-0.000525909,-9.44E-05,0.003441463,0.00549806,-0.002046521,-0.000330704,0.006917162,0.002572161,-0.00688829,-0.007778126,-0.000807807,-0.000217084,0.000985578,0.000605638,0.00275671,0.021539381,-0.002804912,-0.000365754,1.67,1.61,1.47,0.06,0.2,1.24,3.15,4.62,4.76,4.82,0.045454546,0.035714286,0.029850746,-0.33,0.83,-0.83,0.39,1.19,0.78,-0.17,-0.26,-1.83,-0.8,0.39,-0.2,-0.22,-4.14,1.4,-0.5,0.26,-0.13,-0.36,-0.03,0.19,0.21,0.65,0.25,-0.92
1566,16882,17582.57031,-0.175481566,-0.002343346,0.001225315,0.006910769,0.008988377,1.918908233,3.64576204,4.254294861,7.003447376,17361.23271,17118.81402,16877.3485,17074.69946,0.28,0.3,0.45,1.42,1.94,0.03858682,0.006104908,3.79,5.04,-0.006768035,0.006227287,0.003525985,0.002011886,0.007647974,0.011733276,-0.000964973,0.000932122,-0.00363872,0.003898979,-0.005920644,0.005979431,0.00094187,0.00130972,0.004157388,-0.000877388,-0.000841243,0.002659677,-0.006439298,-0.001128721,-0.002494228,1.66,1.64,1.49,0.02,0.17,1.25,3.1,4.59,4.74,4.76,0,0.045977012,0.028985507,0.57,0.6,0.1,-0.22,3.86,0.28,-0.14,-0.21,0.15,0.35,-0.33,0.63,0.41,1.91,0.45,-0.13,0.23,-0.19,-0.01,0.29,0.36,0.38,0.21,0.25,0.37
1567,16883,17502.58984,0.611977381,-0.00454885,-0.002343346,0.001225315,0.006910769,1.020619473,2.954234425,3.569785766,6.172885732,17386.93401,17155.3641,16901.86777,17078.95708,0.27,0.3,0.45,1.37,1.88,-0.076477684,-0.027864272,3.74,4.95,-0.010100146,0.001007669,-0.003200428,0.000849473,-0.005528523,0.016325338,0.00032199,0.010430276,-0.004980129,-0.001849436,-0.012110403,-0.004398514,-0.001802863,0.001033459,0.003296265,-0.006386032,-0.002492871,-0.010950646,0.003533058,-0.019720429,-0.009271989,1.61,1.58,1.43,0.03,0.18,1.21,3.07,4.5,4.65,4.68,0,-0.043956044,-0.035211268,-1.18,-3.16,-0.12,-2.32,-4,0.62,-0.45,-0.29,0.13,-1.96,0.18,-0.24,-0.88,-3.7,-0.59,-0.7,-3.87,-1.87,-0.67,0.27,0.44,0.42,-0.86,-3.97,-2.26
1568,16884,17515.73047,-0.480572878,0.000750782,-0.00454885,-0.002343346,0.001225315,0.195865653,3.063228017,3.374843246,4.901642434,17410.35155,17189.68471,16925.94081,17083.30308,0.24,0.29,0.45,1.39,1.91,-0.003657262,0.002792378,3.77,4.97,-0.007594403,0.001318489,0.01225278,0.002499961,-0.004334298,0.023383612,0.001287448,-0.001751171,-0.007674325,0.004446878,-0.017282879,0.002746305,-0.021315604,-0.014937668,-0.017118755,-0.000378071,-0.013078733,0.000973008,-0.016275961,0.003569851,-0.001295098,1.67,1.62,1.46,0.05,0.21,1.2,3.06,4.52,4.68,4.73,0,0.022988506,0.01459854,-0.03,-0.07,-2.13,-0.31,-0.83,-1.62,0.07,-0.09,-1.3,-0.19,-1.58,-0.18,0.04,0.67,-0.54,-0.06,-0.47,0.32,-0.01,0.03,0.11,0.09,0.03,-0.39,-0.26
1571,16890,17716.66016,-0.428876319,0.00473829,0.005572659,0.001122429,0.000750782,0.762629357,2.696171748,4.436195049,5.04936872,17514.40043,17305.03347,17005.65622,17099.43072,0.14,0.2,0.38,1.26,1.83,0,0.008360522,3.76,4.94,-0.000862619,-0.002786679,-0.006614101,-0.007655767,0.01745912,0.008133259,0.01111817,-0.00146597,0.011519567,0.006214586,0.012487055,-0.000118325,0.01780533,0.015935455,0.016046812,0.004350315,0.021461425,0.00467747,0.027677273,0.001226228,0.004568005,1.69,1.63,1.45,0.06,0.24,1.18,3.11,4.56,4.74,4.8,-0.133333333,-0.025641026,-0.023255814,0.56,0.31,1.79,-0.95,0.1,1.67,0.48,0.42,1.8,-0.73,1.64,0.45,0.53,4.89,-0.94,1.04,-0.2,0,0.38,-0.19,-0.35,-0.34,-2.67,-0.91,-1.42
1572,16891,17685.08984,2.466953563,-0.001781956,0.00473829,0.005572659,0.001122429,1.042702832,2.073964333,4.027741143,4.649710855,17545.43487,17341.22932,17032.30068,17105.25818,0.18,0.21,0.38,1.21,1.78,0.000812788,0.000606673,3.72,4.9,-0.000488382,0.001014595,0.001078865,-0.002494152,-0.005202629,-0.008435062,-0.001256645,-0.007157331,-0.008206297,0.003269773,-0.005960966,-0.011003325,-0.013356043,-0.004562209,-0.008072433,-0.002039759,-0.001283032,0.000115019,0.001089772,0.003233032,-0.00288954,1.6,1.57,1.4,0.03,0.2,1.18,3.12,4.52,4.69,4.72,0,-0.039473684,-0.03968254,-0.17,0.87,-1.35,-0.23,0.05,-0.9,-0.15,0.37,-0.56,-0.88,0.6,-0.56,-0.13,-1.85,-1.06,-0.19,1.67,0.23,-0.18,-0.34,-0.25,-0.26,2.21,1.45,0.64
1576,16897,17716.05078,-0.516999084,0.006403932,-0.00753677,-0.003133299,0.006087623,-0.003439559,0.759163567,2.692639452,4.432602905,17633.01144,17462.21388,17132.58839,17129.0423,0.19,0.23,0.35,1.2,1.76,0.093279258,-0.008,3.64,4.84,-0.00128706,-0.006151597,-0.004596232,0.000556647,0.010472644,0.027194871,-0.002582311,0.004313915,0.007710761,0.010263893,0.011997559,0.013380355,0.008084257,0.011557641,0.006394135,0.010507619,-0.014256849,0.015852838,-0.000809973,0.011826512,0.009816991,1.57,1.53,1.41,0.04,0.16,1.2,3.08,4.49,4.61,4.65,0,0.013888889,0.025641026,0.73,5.2,0.81,0.23,5.18,0.54,0.58,0.13,0.98,0.9,0.08,0.66,1.47,-2.2,0.06,0.29,-0.41,1.1,1.05,-0.03,-0.21,-0.21,-2.16,-0.46,-0.71
1577,16898,17541.96094,-0.770282391,-0.009826673,0.006403932,-0.00753677,-0.003133299,-0.809319643,0.22494439,1.247859689,3.1858242,17616.4568,17469.80884,17148.64221,17133.15094,0.2,0.23,0.35,1.14,1.7,-0.011658718,0.016947765,3.58,4.76,-0.005665554,-0.01159532,0.004525717,-0.00276623,-0.021809643,-0.017688719,-0.008737896,-0.001370874,-0.025335844,-0.011973875,-0.02391851,-0.0112831,-0.009039261,-0.004008731,-0.009755266,-0.011975787,0.002938676,-0.014703152,-0.013824241,-0.014447939,-0.01128946,1.5,1.47,1.35,0.03,0.15,1.18,3.06,4.41,4.53,4.56,0,-0.04109589,-0.05,-1.25,-1.03,-0.9,-3.04,-1.3,-1.36,-0.96,-0.19,-0.39,1.09,0.51,0.04,-1.43,5.6,-0.06,-0.69,0.69,-1.23,-1.23,-0.02,0.06,0.05,-1.3,1.13,1.5
1580,16903,17721.25,-0.571994596,0.009389154,-0.001169189,0.001995216,-0.009826673,0.669928655,0.499858664,0.552550965,2.856320177,17621.77039,17509.57159,17201.96647,17147.50088,0.21,0.22,0.34,1.22,1.79,0.041028176,-0.000119546,3.65,4.82,0.002454676,0.006578329,-0.011062221,0.00094581,0.013025179,0.012149061,0.003256268,0.00578138,0.018556666,0.006260376,0.015734659,0.012361954,0.007716932,0.006822439,0.008104882,0.009662134,0.003112837,0.008004705,-0.003398544,0.01038982,0.01227044,1.58,1.57,1.45,0.01,0.13,1.17,3.03,4.48,4.6,4.61,0,0.057142857,0.051724138,1.16,4.34,0.77,2.73,4.48,0.73,0.94,-0.19,0.5,0.21,-0.34,0.64,0.86,4.81,1.21,0.96,1.54,1.3,1.04,0.15,0,0.01,1.45,1.63,-0.16
1582,16905,17926.42969,0.034493274,0.00101352,0.010553956,0.009389154,-0.001169189,2.191709076,1.364651501,2.421583593,3.46691822,17719.78415,17583.62812,17256.98912,17162.74603,0.21,0.22,0.36,1.26,1.8,-0.005995204,-0.009552478,3.62,4.79,-0.003239842,-0.00095043,0.001646136,0.000649311,0.000535496,0.009645088,0.001291156,-0.000273114,0.012947062,0.000180723,-0.004894922,0.007072946,0.004721212,0.000345785,0.006737494,0.000172927,0.00846458,-0.000309209,0.005127479,-0.001185992,7.05E-05,1.59,1.58,1.44,0.01,0.15,1.17,2.99,4.43,4.57,4.58,0.027777778,0.026666667,0.032786885,0.56,-0.77,0.48,0.18,-0.62,0.9,0.08,-0.05,0.23,-0.18,0.6,2.09,-0.03,-3.24,2.92,-1.04,-0.94,-0.25,0.02,0,0.16,0.17,-1.24,-0.37,-1.27
1585,16910,18053.59961,-0.367198192,0.002746002,0.005961696,-0.00161598,0.00101352,1.875429831,2.557922528,2.384662994,2.438343502,17844.40731,17689.09046,17339.56576,17187.06505,0.18,0.21,0.36,1.26,1.79,0.028686462,0.01709471,3.52,4.75,0.006978404,0.001531085,-0.005716881,-0.00264493,-0.005303303,-0.011725745,0.00289765,0.015775714,0.016862052,-0.001239816,0.021294042,0.005012824,0.01323325,0.008168711,0.022655461,0.003084485,0.012981638,-0.00396973,0.003020472,0.000833817,0.008860503,1.61,1.58,1.43,0.03,0.18,1.23,2.96,4.39,4.54,4.57,0.028571429,0.026666667,0.016129032,0.81,2.61,1.43,2.73,3.27,2.11,0.18,0.39,0.82,1.61,1.26,0.22,-0.43,7.63,3.37,1.35,4.45,0.14,0.34,-0.23,-0.54,-0.54,2.75,4.37,1.54
1586,16911,18096.26953,-23.60060576,0.002363513,0.002746002,0.005961696,-0.00161598,1.049739235,2.146182322,2.142668944,2.921638923,17890.20044,17727.86942,17369.24042,17196.11186,0.18,0.23,0.35,1.32,1.85,0.045009785,-0.0027083,3.57,4.78,-0.003512973,0.005474176,-0.003993321,0.001969572,0.00205774,0.008106332,0,0.007987238,0.014529343,-0.014186895,0.011427426,0.0068438,0.005571018,0.000764964,0.00692783,0.000761545,-0.00932536,0.001578802,-0.023083503,0.001806705,0.000997427,1.67,1.62,1.5,0.05,0.17,1.21,2.93,4.43,4.55,4.6,0,0.038961039,0.047619048,-0.24,4.02,0.57,0.85,3.77,0.89,0.42,-0.54,0.21,0.09,-0.76,-0.38,0.2,-0.91,0,-0.94,0.94,0.19,0.2,1.06,0.55,0.54,3.6,0.12,-0.52
1587,16912,17982.51953,-1.033994232,-0.006285826,0.002363513,0.002746002,0.005961696,0.312889092,2.511455786,1.681810438,2.742049555,17906.98573,17752.12181,17393.29058,17203.93681,0.19,0.23,0.36,1.35,1.88,0.01076779,-0.002196486,3.57,4.79,-0.001117235,-0.00365084,0.006231466,0.001718054,-0.010827929,-0.003143794,-0.005457464,-8.81E-05,-0.00996264,0.003417863,-0.007928682,-0.00011523,-0.00197953,-0.004508354,0.001385666,-0.005194027,0.018173564,-0.000452645,-0.006624833,-0.005707849,-0.006931153,1.69,1.65,1.52,0.04,0.17,1.22,2.91,4.43,4.56,4.6,0.027777778,0.025,0.022727273,-0.72,-2.77,-0.2,0.45,1.29,0.11,-0.77,-0.08,-0.45,-0.28,1.52,0.79,-0.84,-0.05,3.2,-0.95,1.41,-0.64,-0.73,0.33,0.11,0.12,-1.42,0.24,0.39
1590,16917,17990.32031,-0.42559577,0.000727591,-0.001472458,0.001180617,-0.006285826,-0.350507917,1.518348384,2.19844889,2.025796644,17944.36603,17813.82261,17460.80425,17227.18028,0.19,0.24,0.42,1.4,1.94,0.020398368,0.002260069,3.65,4.79,0.005976958,0.00084582,-0.005285996,7.71E-05,-0.006947126,-0.014883435,0.007170795,-0.00528586,0.005188711,-0.012857455,0.008117205,0.003435188,-0.00284637,0.003769442,-0.003376587,0.001872752,0.004826697,-0.001534023,0.006118781,0.011097447,0.00543967,1.75,1.7,1.52,0.05,0.23,1.14,2.85,4.37,4.55,4.6,0.075,0.011764706,0.014492754,0.43,2.83,-0.09,-0.49,3.28,-0.27,0.09,0.28,0.47,0.26,0.47,0.28,-0.44,-1.5,-0.86,0.69,0.59,1.17,0.25,-0.14,-0.27,-0.28,2.41,1,0.45
1591,16918,18041.55078,-1.54602198,0.002847669,0.000727591,-0.001472458,0.001180617,-0.302375857,0.74418922,1.837316928,1.833814173,17962.03598,17835.51101,17483.57862,17235.28347,0.18,0.24,0.39,1.33,1.87,0.065145814,0.004590481,3.59,4.73,-0.002414034,0.002607156,-0.001919416,0.000231357,-0.062577845,-0.016713134,0.000970874,-0.001239988,0.002815595,-0.009720062,0.000196426,0.009471665,0.005783959,0.005632891,0.003922207,0.001649353,-0.002133384,-0.005142842,-0.003720125,0.002972065,0.004680411,1.69,1.63,1.48,0.06,0.21,1.14,2.86,4.34,4.49,4.55,-0.069767442,-0.034883721,-0.05,-2.07,3.15,0.6,-1.25,2.93,0.26,0.25,0.2,0.45,-1.12,-0.47,-0.02,-0.65,-1.82,-0.17,-0.96,1.03,0.3,0.11,-0.25,-0.18,-0.19,-1.13,0.41,0.21
1592,16919,17830.75977,-3.031529745,-0.011683642,0.002847669,0.000727591,-0.001472458,-0.843929377,-0.533680848,1.646331496,0.823687769,17938.16758,17835.05851,17497.19357,17241.2086,0.17,0.22,0.38,1.28,1.84,0.016339148,0.00689434,3.63,4.73,0.004763421,-0.030882363,-0.002447591,-0.002945258,-0.030566326,-0.007534179,-0.000969932,-0.002571553,-0.007955124,-0.020416117,-0.010210092,-0.004860954,-0.000447436,0.000395576,0.002069967,-0.009230768,0.001237252,-0.011895626,-0.002736184,-0.011913529,-0.008643715,1.67,1.62,1.46,0.05,0.21,1.1,2.89,4.35,4.51,4.56,-0.025,-0.060240964,-0.037593985,0.5,2.03,-0.04,0.18,1.54,0.14,-1.12,0.28,0.04,3.02,0.85,-1.08,-0.94,4.16,-4.46,1.86,1.26,-1.12,-0.87,-0.45,-0.68,-0.67,0.62,1.86,1.64
