Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Powercosump
1506553800,21.35,81.7,4.916,0.08,0.126,70957.51288
1506554400,21.27,80,4.918,0.088,0.096,69088.63552
1506555000,21.28,78.7,4.917,0.04,0.159,67966.37827
1506555600,21.23,79.2,4.919,0.069,0.1,66800.57389
1506556200,21.1,79.6,4.915,0.062,0.126,65452.43709
1506556800,21.06,80,4.912,0.077,0.119,64197.64407
1506557400,20.93,80.7,4.914,0.069,0.078,63024.70369
1506558000,20.75,80.9,4.918,0.08,0.104,62773.37749
1506558600,20.48,81,4.916,0.058,0.111,61905.21179
1506559200,20.52,79.4,4.918,0.058,0.119,60759.91352
1506559800,20.79,76.3,4.918,0.055,0.152,59924.96463
1506560400,21.05,73,4.916,0.091,0.096,59645.35524
1506561000,20.78,73.8,4.915,0.08,0.107,59000.01909
1506561600,20.73,73.6,4.917,0.069,0.115,58250.66802
1506562200,20.81,74.4,4.917,0.095,0.126,58049.74456
1506562800,20.61,75.6,4.918,0.077,0.133,57704.1091
1506563400,20.38,75.6,4.919,0.055,0.122,57464.15859
1506564000,21.02,70.6,4.918,0.069,0.126,57395.16634
1506564600,21.36,65.76,4.917,0.062,0.126,57184.1039
1506565200,21.42,64.95,4.918,0.066,0.133,57065.75969
1506565800,21.4,66.29,4.916,0.091,0.133,56856.48031
1506566400,21.44,66.66,4.918,0.073,0.119,56454.53404
1506567000,21.5,66.56,4.917,0.04,0.126,56267.40445
1506567600,21.52,66.89,4.916,0.091,0.107,56161.79498
1506568200,21.44,68.49,4.92,0.08,0.089,56194.74423
1506568800,21.16,70.3,4.921,0.08,0.089,56306.7428
1506569400,21.14,70.6,4.918,0.073,0.13,55846.08067
1506570000,21.15,71,4.921,0.088,0.126,55799.22742
1506570600,21.18,71.2,4.92,0.091,0.148,55993.99438
1506571200,21.19,72,4.918,0.08,0.133,56373.29827
1506571800,21.12,73.1,4.92,0.066,0.115,56307.10493
1506572400,20.91,75.1,4.916,0.073,0.144,57153.23223
1506573000,20.76,75.8,4.916,0.077,0.119,57380.11944
1506573600,20.7,76.3,4.916,0.073,0.126,58483.87578
1506574200,20.68,76.1,4.916,0.073,0.115,58922.44204
1506574800,20.69,76.2,4.918,0.08,0.122,58091.07437
1506575400,20.64,77.1,4.916,0.077,0.089,58219.13028
1506576000,20.58,77.8,4.913,0.073,0.1,58207.43264
1506576600,20.55,78.3,4.915,0.073,0.111,53228.40294
1506577200,20.55,79,4.913,0.066,0.093,49940.49499
1506577800,20.45,80.2,4.913,0.044,0.126,54765.45757
1506578400,20.34,81.4,4.917,0.062,0.085,54276.58003
1506579000,20.07,82.6,4.912,0.051,0.141,54032.12132
1506579600,19.97,83.1,4.915,0.066,0.148,53736.51847
1506580200,19.92,83.8,4.913,0.066,0.111,53511.92675
1506580800,19.87,84.2,4.913,0.069,0.093,52967.82049
1506581400,19.85,84.7,4.911,0.077,0.096,52618.134
1506582000,19.85,84.7,4.912,0.391,0.352,53854.41593
1506582600,19.81,84.7,4.912,1.784,1.541,55019.62651
1506583200,19.66,84.3,4.91,4.124,3.542,55532.42595
1506583800,19.65,83.5,4.912,14.4,11.32,56461.17592
1506584400,19.76,82.7,4.912,25.93,18.46,56819.34679
1506585000,19.88,81.7,4.912,44.21,36.84,55987.63227
1506585600,19.95,81.5,4.913,42.15,35.69,57405.4811
1506586200,20.02,81.4,4.914,91.8,56.37,59116.43808
1506586800,20.32,81.5,4.916,201,50.28,59930.32095
1506587400,20.58,80.6,4.913,161.8,63.19,61060.81444
1506588000,20.66,80.9,4.916,213.7,75.4,61914.10205
1506588600,20.89,80.8,4.917,263.8,53.53,63397.27657
1506589200,20.86,80.3,4.915,119.2,72.3,63851.26619
1506589800,20.68,80.9,4.915,138.4,102.3,64768.7435
1506590400,20.56,82.1,4.914,172.8,103.4,65685.47467
1506591000,20.42,82.6,4.914,100,80.4,66195.46812
1506591600,20.54,83,4.916,410.1,132.8,67776.93897
1506592200,20.97,82.6,4.914,454.9,44.99,68331.2369
1506592800,21.23,80.1,4.914,483.8,46.72,69600.01404
1506593400,21.62,77.7,4.915,511.8,50.17,71314.41716
1506594000,21.69,74.9,4.916,565.7,78.6,72100.67195
1506594600,21.86,74.7,4.915,568.3,55.45,72090.24771
1506595200,22.24,73,4.918,593.5,57.18,72818.42141
1506595800,22.44,69.36,4.918,621.2,64.21,73044.76843
1506596400,22.65,69.16,4.922,630.3,82.4,73493.09092
1506597000,22.77,66.76,4.917,609.3,89.3,73786.2927
1506597600,22.89,65.36,4.924,649.9,69.02,74520.46425
1506598200,23.12,63.59,4.921,673.7,58.57,74438.01007
1506598800,23.56,61.92,4.924,721,86.6,74740.94266
1506599400,23.69,60.29,4.925,819,162.4,75284.8131
1506600000,23.6,60.02,4.921,758,81.3,75198.09148
1506600600,23.73,60.52,4.923,669.5,57.09,75638.57821
1506601200,23.41,62.19,4.921,714,51.89,76044.11911
1506601800,23.48,62.89,4.924,722,55.66,75667.7808
1506602400,23.47,62.69,4.925,733,60,75008.09089
1506603000,23.48,63.52,4.926,734,59.94,75419.97775
1506603600,23.44,62.02,4.922,735,63.23,75612.28559
1506604200,23.23,62.26,4.922,746,74.2,75601.80926
1506604800,23.62,59.52,4.924,721,74.8,75808.7432
1506605400,23.84,57.59,4.927,676.1,88.9,75337.80591
1506606000,23.65,58.29,4.921,601.1,120.1,75169.02612
1506606600,23.77,58.69,4.924,633.2,114.8,74989.3797
1506607200,24.09,58.32,4.918,724,171.5,74415.24571
1506607800,23.78,59.95,4.916,278.9,202.9,74810.58894
1506608400,23.49,60.45,4.927,213.4,184.6,74988.88265
1506609000,23.35,60.32,4.921,209.4,167.7,74673.14893
1506609600,23.03,63.39,4.921,221.8,174.9,73820.68369
1506610200,22.64,66.29,4.917,222.7,176.6,73735.86344
1506610800,22.53,67.62,4.926,301.2,209.9,73174.01964
1506611400,22.33,68.92,4.919,236.7,192.3,73278.24437
1506612000,22.32,68.76,4.919,217.8,180.3,72535.7169
1506612600,22.3,66.82,4.917,473.7,234.2,72173.97326
1506613200,22.64,66.26,4.921,434.4,194.7,71795.91288
1506613800,22.35,65.59,4.922,302.4,173.7,71679.35297
1506614400,22.58,65.46,4.923,461.3,195.7,71443.99816
1506615000,22.71,65.76,4.922,266.2,130.8,71492.49478
1506615600,22.83,65.89,4.918,365,150.5,70964.48408
1506616200,23.01,65.82,4.919,480.8,113.5,70820.83274
1506616800,22.92,64.82,4.922,360.9,81.5,70791.85073
1506617400,22.87,64.05,4.919,281.2,87.7,70754.88062
1506618000,22.67,65.79,4.927,120.4,75.7,70358.4276
1506618600,22.59,67.39,4.92,126.6,102.1,71081.84957
1506619200,22.4,69.26,4.922,132,88.7,71620.38896
1506619800,22.16,70.2,4.926,93.3,77.9,72264.64798
1506620400,22.09,71.1,4.921,84.1,72.6,73790.63072
1506621000,21.92,71.7,4.92,74.9,58.86,76401.53155
1506621600,21.99,71.7,4.928,137.1,69.3,79996.38583
1506622200,22.05,72.2,4.924,146.6,97.8,85390.28823
1506622800,21.98,72.5,4.92,127.6,117.4,91887.62853
1506623400,22.02,72.2,4.923,94.4,94.6,94449.80415
1506624000,22.05,72,4.919,47.45,43.05,95259.74305
1506624600,21.93,72.5,4.921,18.78,15.97,96197.7528
1506625200,21.83,73.6,4.921,10.35,8.56,96094.431
1506625800,21.57,75.3,4.927,4.578,3.568,96945.42817
1506626400,21.36,76.2,4.927,0.53,0.463,96910.24683
1506627000,21.23,76.8,4.92,0.143,0.082,96581.92148
1506627600,21.18,77.3,4.922,0.102,0.085,96401.85578
1506628200,21.14,77.4,4.926,0.058,0.152,96311.6649
1506628800,21.13,77.5,4.917,0.08,0.107,96218.10564
1506629400,21.08,77.8,4.92,0.066,0.067,96295.01083
1506630000,20.99,78.3,4.923,0.073,0.1,95813.66484
1506630600,20.92,78.7,4.917,0.062,0.111,94990.63479
1506631200,20.9,78.9,4.923,0.073,0.156,94032.44547
1506631800,20.69,79.4,4.923,0.062,0.074,92944.24959
1506632400,20.4,80.6,4.916,0.091,0.107,92334.55688
1506633000,20.13,81.9,4.919,0.077,0.115,91551.01689
1506633600,19.99,82.9,4.919,0.062,0.119,90710.23266
1506634200,20,83.4,4.92,0.095,0.126,89160.52624
1506634800,19.94,83.7,4.918,0.08,0.115,87498.71714
1506635400,19.93,84,4.919,0.051,0.144,86536.74018
1506636000,19.95,84.3,4.916,0.058,0.133,84330.44975
1506636600,20.05,84.3,4.917,0.037,0.167,82670.16095
1506637200,20.15,84.4,4.915,0.055,0.115,80157.1104
1506637800,19.96,84,4.917,0.084,0.093,78240.15
1506638400,19.8,84.1,4.918,0.062,0.144,76728.79844
1506639000,19.83,84.1,4.92,0.055,0.137,75334.05052
1506639600,20,84.1,4.916,0.055,0.107,73613.45762
1506640200,20.26,83.9,4.915,0.077,0.159,72070.96714
1506640800,20.44,83.4,4.918,0.073,0.085,70648.97869
1506641400,20.41,83.1,4.919,0.08,0.119,68669.87214
1506642000,20.33,83.4,4.916,0.062,0.119,67171.43754
1506642600,20.25,83.5,4.915,0.048,0.115,66048.90733
1506643200,20.13,83.8,4.914,0.069,0.137,65003.90691
1506643800,20.02,84,4.916,0.08,0.093,64166.43991
1506644400,19.93,84.1,4.917,0.106,0.119,63279.25605
1506645000,19.86,84.6,4.915,0.058,0.096,62216.71125
1506645600,19.83,85,4.918,0.069,0.119,61278.37741
1506646200,19.77,85.5,4.917,0.066,0.137,60141.96477
1506646800,19.75,85.6,4.916,0.091,0.104,59318.13653
1506647400,19.72,85.6,4.917,0.091,0.115,58555.14038
1506648000,19.76,85.7,4.917,0.055,0.119,57790.62209
1506648600,19.76,85.3,4.917,0.062,0.133,57551.17496
1506649200,19.79,85.2,4.916,0.091,0.111,57167.73562
1506649800,19.79,84.9,4.916,0.088,0.156,56305.54327
1506650400,19.81,85,4.914,0.095,0.126,56270.47899
1506651000,19.78,84.7,4.914,0.077,0.122,56043.13384
1506651600,19.8,84.8,4.915,0.073,0.122,56053.38958
1506652200,19.79,84.4,4.916,0.069,0.13,55350.65625
1506652800,19.78,84.3,4.918,0.08,0.137,55385.44342
1506653400,19.78,84.4,4.916,0.073,0.096,55155.50051
1506654000,19.79,84.3,4.917,0.08,0.119,55149.67472
1506654600,19.76,84.3,4.914,0.073,0.093,54969.24089
1506655200,19.75,84.4,4.916,0.095,0.122,54969.8601
1506655800,19.73,84.4,4.917,0.077,0.096,54691.39547
1506656400,19.66,84.7,4.917,0.084,0.078,54376.81037
1506657000,19.63,84.8,4.917,0.077,0.107,54880.77809
1506657600,19.64,85,4.918,0.055,0.141,55140.44606
1506658200,19.69,85,4.915,0.077,0.119,55469.36552
1506658800,19.7,85.2,4.915,0.044,0.167,55730.51466
1506659400,19.63,85.1,4.913,0.058,0.133,56124.59882
1506660000,19.53,85.3,4.919,0.121,0.085,56619.30229
1506660600,19.31,85.6,4.915,0.066,0.141,56928.39384
1506661200,19.19,85.9,4.917,0.069,0.141,56637.84788
1506661800,19.05,86.1,4.913,0.058,0.144,56641.2127
1506662400,18.89,86.4,4.914,0.062,0.119,56412.59354
1506663000,18.87,86.9,4.914,0.062,0.17,56063.78273
1506663600,18.57,86.6,4.912,0.077,0.156,54099.09339
1506664200,17.34,86.4,4.916,0.066,0.078,53216.8709
1506664800,17.22,87,4.919,0.073,0.159,53370.50719
1506665400,17.45,86.8,4.915,0.08,0.104,53286.37314
1506666000,17.42,86.4,4.914,0.055,0.1,52952.78912
1506666600,17.31,86.1,4.915,0.048,0.144,52194.29501
1506667200,17.23,86.1,4.916,0.066,0.144,51581.01722
1506667800,17.16,86,4.915,0.172,0.141,51672.38397
1506668400,16.99,85.7,4.919,1.316,1.097,52634.16377
1506669000,16.89,85.7,4.917,4.366,3.505,53311.2853
1506669600,16.99,85.9,4.915,10.38,8.42,54336.75172
1506670200,17.19,85.8,4.916,21.67,16.97,55532.67748
1506670800,17.27,85.6,4.916,33.06,23.94,56190.95691
1506671400,17.52,85.5,4.914,46.2,35.5,56481.58728
1506672000,17.71,85.4,4.914,51.64,42.37,57990.47218
1506672600,17.8,85.3,4.914,74.3,60.98,59334.31519
1506673200,17.59,84.8,4.916,96.6,77.8,60360.46658
1506673800,17.66,84.6,4.916,94.7,79,61066.96462
1506674400,17.73,84,4.918,91.4,75.2,61732.09307
1506675000,17.92,83.7,4.919,104.6,89,62675.16601
1506675600,18.13,83.3,4.914,126.1,105.7,63567.91613
1506676200,18.41,83.3,4.916,157.3,125.8,65132.37078
1506676800,18.6,83.1,4.92,156.1,126.2,66273.9176
1506677400,18.78,82.9,4.917,146.6,111.8,66982.11937
1506678000,18.92,82.6,4.92,193.9,120,68108.63808
1506678600,19.44,82.7,4.918,267.5,105.8,68835.12113
1506679200,19.89,82.7,4.915,485.1,74.7,69481.26501
1506679800,20.31,81.1,4.916,402.8,66.98,70152.82801
1506680400,20.71,79.7,4.916,510.7,64.19,70723.31823
1506681000,21.02,77.7,4.916,542,59.45,70530.58403
1506681600,21.37,76.6,4.919,587.8,59.33,71368.94196
1506682200,21.81,74.9,4.919,604.1,56.81,71935.17706
1506682800,22.1,73.5,4.917,620.6,55.14,72209.0708
1506683400,22.45,70.7,4.919,638.6,58.37,73017.48216
1506684000,22.84,68.82,4.923,634,57.92,73704.39734
1506684600,23.4,66.76,4.922,661.9,63.5,73835.03961
1506685200,23.66,64.69,4.922,672.6,64.82,74661.74148
1506685800,23.55,65.39,4.92,683.3,69.43,75092.81733
1506686400,23.3,66.32,4.921,696.5,69.56,74383.97385
1506687000,23.36,66.72,4.921,704,65.57,73801.92955
1506687600,23.43,65.36,4.924,710,63.26,72789.73329
1506688200,23.63,65.09,4.919,715,62.13,72477.36225
1506688800,23.7,63.86,4.924,719,59.61,72067.20762
1506689400,23.6,63.86,4.926,726,57.7,72441.59436
1506690000,23.82,63.96,4.924,723,58.39,72634.4558
1506690600,23.87,62.39,4.925,706,61.77,73348.8877
1506691200,23.99,61.39,4.923,734,62.49,73209.88027
1506691800,24.13,60.72,4.92,724,56.28,73009.37193
1506692400,24.25,58.82,4.924,718,52.34,72096.2052
1506693000,24.36,57.96,4.927,709,50.86,71663.17624
1506693600,24.24,58.43,4.92,699.8,49.25,71791.43949
1506694200,24.28,58.96,4.922,683.5,48.62,71570.79193
1506694800,24.34,58.89,4.921,664.2,49.17,71789.99665
1506695400,24.53,57.59,4.926,652.8,52.63,70990.59725
1506696000,24.59,57.19,4.918,645.1,51.22,70894.00326
1506696600,24.65,56.32,4.927,627,50.85,70601.64511
1506697200,24.71,56.76,4.92,608.9,49.35,70396.19173
1506697800,24.65,56.95,4.926,589,51.42,70714.43729
1506698400,24.7,56.99,4.922,574.7,50.86,69918.62544
1506699000,24.67,55.55,4.918,531.9,48.77,69491.11374
1506699600,24.86,53.92,4.92,530.9,50.25,69035.49539
1506700200,24.84,53.58,4.921,506.1,51.12,68404.36129
1506700800,24.91,53.45,4.92,463.1,52.77,68546.91545
1506701400,24.82,53.45,4.92,437.3,61.05,68414.88367
1506702000,24.91,53.98,4.921,332.6,57.74,68593.31708
1506702600,24.72,54.28,4.919,374.5,59.24,68105.66105
1506703200,24.58,56.15,4.919,372.6,63.64,67946.19541
1506703800,24.57,55.85,4.918,320.7,67.14,67669.78203
1506704400,24.44,54.88,4.925,272.4,70.6,68107.94395
1506705000,24.48,54.72,4.917,254,68.88,68456.8173
1506705600,24.47,56.65,4.921,247.1,60.64,68609.30853
1506706200,24.29,57.52,4.92,217,57.22,68911.79612
1506706800,24.16,59.32,4.92,191.8,55.93,70368.8704
1506707400,24.06,60.22,4.917,169.4,51.05,72417.7078
1506708000,23.88,61.19,4.925,128,43.02,75919.30536
1506708600,23.78,62.02,4.918,107.5,49.76,82329.17364
1506709200,23.73,63.29,4.922,85.9,68.33,89589.47897
1506709800,23.33,64.09,4.926,59.82,62.77,92388.4818
1506710400,23.22,64.05,4.921,31.18,33.29,93171.78982
1506711000,23.27,63.49,4.927,13.42,12.15,93236.70854
1506711600,23.04,63.55,4.917,5.806,5.102,93738.36103
1506712200,22.91,63.55,4.92,1.254,1.071,94497.7308
1506712800,22.77,64.19,4.925,0.238,0.137,94839.03118
1506713400,22.49,65.59,4.922,0.084,0.085,94779.68979
1506714000,22.19,67.49,4.924,0.106,0.082,95050.16094
1506714600,21.85,69.12,4.923,0.099,0.056,95156.52132
1506715200,21.55,70.7,4.914,0.091,0.078,94643.68445
1506715800,21.35,72.3,4.92,0.095,0.078,94487.9182
1506716400,21.17,73.2,4.923,0.091,0.082,93960.76916
1506717000,20.86,73.9,4.921,0.091,0.067,93619.40115
1506717600,20.38,74.8,4.923,0.099,0.082,92979.02915
1506718200,20.11,75.7,4.923,0.08,0.085,92196.81768
1506718800,19.96,76.4,4.918,0.124,0.107,91471.19505
1506719400,19.79,77.2,4.92,0.073,0.111,90775.06892
1506720000,19.73,76.9,4.922,0.11,0.052,89349.63215
1506720600,19.53,77.3,4.921,0.095,0.082,88403.75199
1506721200,19.44,77.6,4.925,0.091,0.089,86946.79293
1506721800,19.29,77.9,4.925,0.08,0.115,86118.395
1506722400,19.28,78.2,4.919,0.095,0.085,84813.2163
1506723000,19.22,78.2,4.923,0.088,0.074,82626.56678
1506723600,19.09,78.7,4.925,0.077,0.082,80990.46466
1506724200,18.96,78.9,4.924,0.091,0.093,79590.27697
1506724800,18.84,79.1,4.924,0.084,0.1,77410.3346
1506725400,18.65,79.5,4.928,0.106,0.063,75937.44156
1506726000,18.58,80,4.921,0.088,0.07,73679.45527
1506726600,18.62,80.1,4.924,0.088,0.074,71991.11402
1506727200,18.57,80.3,4.922,0.102,0.093,70683.63115
1506727800,18.45,80.4,4.919,0.077,0.1,69497.59486
1506728400,18.3,80.6,4.925,0.077,0.122,67903.53266
1506729000,18.17,80.7,4.923,0.077,0.115,66835.57271
1506729600,18.1,81.1,4.917,0.08,0.126,65180.62463
1506730200,18.06,81,4.92,0.073,0.104,64076.3392
1506730800,17.93,81.7,4.922,0.077,0.107,63237.35422
1506731400,17.86,81.4,4.92,0.062,0.133,62189.97246
1506732000,17.71,81.8,4.922,0.088,0.082,61330.96287
1506732600,17.64,82.1,4.922,0.077,0.096,60578.1222
1506733200,17.64,82.2,4.916,0.073,0.126,59768.77046
1506733800,17.62,82.2,4.919,0.08,0.122,58840.57809
1506734400,17.5,82.3,4.92,0.069,0.148,58228.12482
1506735000,17.35,82.7,4.92,0.077,0.111,57722.62387
1506735600,17.33,83.3,4.92,0.069,0.122,57131.43269
1506736200,17.33,83.6,4.921,0.073,0.104,56277.79912
1506736800,17.37,83.9,4.915,0.048,0.144,56163.05679
1506737400,17.49,84.3,4.917,0.048,0.17,55771.10858
1506738000,17.51,84.2,4.919,0.091,0.122,56065.7176
1506738600,17.33,84.6,4.918,0.066,0.13,55937.82034
1506739200,17.19,84.6,4.917,0.077,0.115,55592.74603
1506739800,17.07,85.2,4.917,0.073,0.133,55693.88489
1506740400,17.05,85.2,4.918,0.095,0.107,55424.61025
1506741000,16.95,85.5,4.918,0.069,0.126,55494.76222
1506741600,16.81,85.8,4.918,0.088,0.119,55651.08836
1506742200,16.81,85.9,4.92,0.058,0.137,55398.62461
1506742800,16.85,86.1,4.921,0.077,0.133,55654.35322
1506743400,16.45,85.8,4.917,0.066,0.137,55681.2672
1506744000,15.93,86.1,4.923,0.069,0.122,56265.83177
1506744600,15.69,85.6,4.921,0.084,0.122,56405.93545
1506745200,15.89,85.2,4.919,0.084,0.126,56086.6262
1506745800,16.16,85.7,4.922,0.088,0.104,56361.40669
1506746400,16.71,85.2,4.921,0.077,0.152,57147.40195
1506747000,16.28,84.2,4.92,0.062,0.163,57588.60877
1506747600,16.1,82.8,4.92,0.069,0.141,56267.33512
1506748200,15.96,81.7,4.916,0.062,0.126,55733.58995
1506748800,15.88,80.8,4.92,0.055,0.104,55230.31784
1506749400,15.77,80.7,4.917,0.069,0.089,54241.58308
1506750000,15.71,80.3,4.917,0.077,0.078,52498.92189
1506750600,15.97,79.7,4.918,0.058,0.133,50649.25924
1506751200,15.65,78.7,4.92,0.055,0.148,49970.43994
1506751800,15.78,79.2,4.917,0.077,0.104,48573.26217
1506752400,15.92,78,4.917,0.073,0.089,48439.21318
1506753000,15.9,77.7,4.92,0.051,0.133,48280.49876
1506753600,15.88,77.3,4.919,0.117,0.07,47353.01539
1506754200,15.87,76.8,4.918,0.106,0.107,47210.53038
1506754800,15.96,76.9,4.922,1.261,1.104,47949.31564
1506755400,15.96,76.4,4.915,1.667,1.378,48287.23303
1506756000,16.03,76.5,4.919,5.378,4.583,49582.91736
1506756600,16.08,76,4.922,14.03,12.12,50615.06875
1506757200,16.03,75.9,4.925,27.91,23.46,51551.24474
1506757800,16.11,75.8,4.916,50.42,37.77,52638.66786
1506758400,16.26,75.8,4.916,75.5,51.99,52841.19311
1506759000,16.35,75.4,4.924,82.4,49.98,52000.72141
1506759600,16.51,75.2,4.918,112.6,58.44,52727.24218
1506760200,16.88,75.2,4.921,190.5,77.4,53080.28549
1506760800,17.64,75,4.924,202.3,106.2,54155.9666
1506761400,18.34,76.3,4.92,152.2,117.3,55321.31487
1506762000,19.34,77.8,4.919,271,147.8,56266.6225
1506762600,19.94,78.2,4.917,201.5,126.6,58212.75162
1506763200,20.61,79.1,4.919,278.1,132.5,59693.8504
1506763800,21.07,78.9,4.917,379.5,113.6,60707.84083
1506764400,21.35,79.2,4.918,329.8,151.2,61295.55443
1506765000,21.46,78.9,4.918,334.7,167.9,61707.39431
1506765600,21.53,79,4.914,394.2,142.9,62479.13545
1506766200,21.7,78.3,4.917,349.4,102.9,63737.99447
1506766800,21.92,78,4.914,558.1,118,64838.23272
1506767400,22.41,75.9,4.918,570.2,83.7,65287.42549
1506768000,22.6,74,4.918,592.5,84.3,66000.16798
1506768600,22.83,72.9,4.919,625.9,95.5,66403.4574
1506769200,23,71.7,4.92,608.4,81.5,66403.96108
1506769800,23.1,71,4.924,645.5,74.5,67072.55819
1506770400,23.33,71.3,4.923,650.3,62.47,67293.10007
1506771000,23.41,68.86,4.927,660.3,63.18,67439.31326
1506771600,23.39,69.16,4.924,660.5,61.12,67811.01877
1506772200,23.57,68.13,4.924,683.4,61.6,67845.89542
1506772800,23.52,67.46,4.921,692.5,59.99,68033.45631
1506773400,23.67,67.9,4.92,699.8,57.71,68519.69912
1506774000,23.64,66.29,4.924,706,54.02,68822.02328
1506774600,23.7,64.69,4.924,712,53.94,68668.16379
1506775200,23.88,64.73,4.923,715,52.32,68783.62468
1506775800,24,64.56,4.925,717,51.47,68451.98719
1506776400,23.91,62.99,4.923,715,50.83,68383.69763
1506777000,23.85,64.66,4.924,712,51.65,68223.84323
1506777600,23.85,65.2,4.925,709,51.95,68231.16482
1506778200,23.73,65.23,4.922,709,51.03,67948.7784
1506778800,23.62,66.3,4.922,701,50.33,68387.33202
1506779400,23.78,66.6,4.923,693.3,51.48,68094.24993
1506780000,23.8,65.26,4.921,682.2,51.68,67589.05073
1506780600,23.82,66.03,4.922,670.5,51.39,67434.41492
1506781200,23.88,65.63,4.921,658.3,50.61,67360.35825
1506781800,24.07,65.16,4.928,645.6,50.43,66589.8073
1506782400,23.95,66.13,4.922,631,51.6,66788.1016
1506783000,23.89,65.8,4.924,616.7,53.92,66521.54917
1506783600,23.73,66.46,4.922,602,54.01,63968.56094
1506784200,23.68,67.46,4.923,582.9,56.04,61957.78037
1506784800,23.69,68.16,4.92,548.8,58.64,62159.23139
1506785400,23.58,68.83,4.924,548.5,63.49,63626.7005
1506786000,23.6,69.57,4.917,531.1,70.2,64936.56038
1506786600,23.79,68.93,4.919,499.8,74.6,64794.15377
1506787200,23.77,68.46,4.925,475.7,70.6,64958.07893
1506787800,23.58,69.23,4.929,443.8,57.6,65094.5299
1506788400,23.6,69.09,4.919,421.8,55.44,65248.22781
1506789000,23.63,69.86,4.924,394.6,57.89,65015.21998
1506789600,23.57,70.2,4.927,353.8,52.34,65127.49657
1506790200,23.38,70.9,4.92,332.1,50.85,65481.87086
1506790800,23.19,71.5,4.925,301,47.97,65076.61244
1506791400,23.23,71.7,4.924,274.7,50.46,65531.95093
1506792000,23.15,71.4,4.915,237.5,42.77,65948.59307
1506792600,23.01,71.5,4.917,206.7,38.04,66351.05225
1506793200,22.87,71.8,4.917,176.4,35.39,67670.37371
1506793800,22.93,71.6,4.917,147.4,32.76,70808.80637
1506794400,22.81,71.8,4.926,121.5,30.76,75714.53638
1506795000,22.7,72.4,4.921,95.6,30.9,82188.36993
1506795600,22.65,73,4.919,73,39.15,87172.56898
1506796200,22.49,73.6,4.916,50.42,48,88640.06784
